question,config,votes_correct,votes_incorrect,correct_ratio,response,system_prompt,correct_answer
Which of the following cavities are separated by the diaphragm?,A,6,0,1.0,The **thoracic cavity** and the **abdominal cavity** are separated by the diaphragm.<turn|>,Answer the following question concisely and factually.,Thoracic and abdominal
"Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?",A,6,0,1.0,The **liver** performs these functions.<turn|>,Answer the following question concisely and factually.,Liver
Which of the following conditions is characterized by incompetence of the esophageal sphincter?,A,0,6,0.0,Achalasia<turn|>,Answer the following question concisely and factually.,Gastroesophageal reflux disease
Which of the following is the large bone found superior to the patella and inferior to the ischium?,A,6,0,1.0,Femur<turn|>,Answer the following question concisely and factually.,Femur
The mucosa of the upper larynx is innervated by the,A,2,4,0.3333333333333333,Superior laryngeal nerve (internal and external branches).<turn|>,Answer the following question concisely and factually.,internal laryngeal nerve which is the afferent limb of the cough reflex.
The bones of the viscerocranium develop initially by,A,0,6,0.0,Intramembranous ossification.<turn|>,Answer the following question concisely and factually.,intramembranous ossification and follow the somatic growth pattern.
The physician directs the medical assistant to complete a request form for an X-ray study of the fibula. The procedure will be performed on which of the following structures?,A,0,6,0.0,The fibula.<turn|>,Answer the following question concisely and factually.,Lower leg
Which cells in the blood do not have a nucleus?,A,6,0,1.0,Red blood cells (erythrocytes) do not have a nucleus.<turn|>,Answer the following question concisely and factually.,Erythrocyte
The coronal suture joins the,A,6,0,1.0,The coronal suture joins the **frontal bone and the parietal bones**.<turn|>,Answer the following question concisely and factually.,frontal and parietal bones.
"If you run your finger down the anterior midline of a patient's extended neck from chin to sternal notch, you should be able to palpate, in order, the",A,0,6,0.0,"Thyroid cartilage, cricoid cartilage, trachea, and sternal notch.<turn|>",Answer the following question concisely and factually.,"hyoid bone, thyroid cartilage, cricoid cartilage."
Which of the following bony structures may be palpated in a live patient?,A,1,5,0.16666666666666666,"The bony structures that may be palpated in a live patient include the **skull**, **clavicles**, **ribs**, **sternum**, **scapulae**, **pelvis**, and **long bones** (e.g., humerus, femur).<turn|>",Answer the following question concisely and factually.,All of the above
Which of the following structures accompany the oesophagus through the diaphragm?,A,0,6,0.0,The structures that accompany the oesophagus through the diaphragm are the **esophageal hiatus** (where the oesophagus passes) and the **aorta** and **inferior vena cava** (which pass through the aortic hiatus).<turn|>,Answer the following question concisely and factually.,The vagus nerves
Which sequence describes the systemic circulation?,A,6,0,1.0,The systemic circulation sequence is: **Left Ventricle $\rightarrow$ Aorta $\rightarrow$ Arteries $\rightarrow$ Arterioles $\rightarrow$ Capillaries $\rightarrow$ Venules $\rightarrow$ Veins $\rightarrow$ Vena Cava $\rightarrow$ Right Atrium.**<turn|>,Answer the following question concisely and factually.,Left ventricle → aorta → arteries →capillaries → veins
The anatomic location of the spinal canal is,A,0,6,0.0,"The spinal canal is the hollow space running through the vertebral column, housing the spinal cord and cerebrospinal fluid.<turn|>",Answer the following question concisely and factually.,dorsal
The parotid duct runs,A,0,6,0.0,"The parotid duct (Stensen's duct) runs from the parotid gland to the oral cavity, typically emptying near the upper second molar tooth.<turn|>",Answer the following question concisely and factually.,superficial to masseter and enters the mouth opposite the upper second molar.
The infraorbital nerve,A,5,1,0.8333333333333334,"The infraorbital nerve is a branch of the maxillary nerve ($\text{V}_2$) of the trigeminal nerve ($\text{CN V}$). It supplies sensory innervation to the skin and structures of the infraorbital region, including the lower eyelid, side of the nose, and upper lip.<turn|>",Answer the following question concisely and factually.,is a terminal branch of the maxillary division of the trigeminal nerve.
Which of the following best describes the process whereby the stomach muscles contract to propel food through the digestive tract?,A,6,0,1.0,Peristalsis.<turn|>,Answer the following question concisely and factually.,Peristalsis
Which of the following is the point at which an impulse is transmitted from one neuron to another neuron?,A,6,0,1.0,The synapse.<turn|>,Answer the following question concisely and factually.,Synapse
Which of the following is an accessory organ of the gastrointestinal system that is responsible for secreting insulin?,A,6,0,1.0,Pancreas<turn|>,Answer the following question concisely and factually.,Pancreas
A patient is stabbed in the neck. You suspect damage to the accessory nerve in the posterior triangle. You would test nerve function by asking the patient to,A,2,4,0.3333333333333333,Shrug their right shoulder.<turn|>,Answer the following question concisely and factually.,lift their shoulders against resistance.
Which of the following muscles are derived from the first brachial arch?,A,0,6,0.0,"The muscles derived from the first brachial arch (mandibular arch) include the **masseter**, **temporalis**, and **pterygoid muscles**.<turn|>",Answer the following question concisely and factually.,The muscles of mastication and anterior belly of digastric
Which of the following best describes the location where the carotid pulse can be found?,A,1,5,0.16666666666666666,"The carotid pulse can be found in the **carotid arteries**, which are located in the **neck**.<turn|>",Answer the following question concisely and factually.,On the anterior side of the neck
Which of the following is a substance that aids the transmission of nerve impulses to the muscles?,A,6,0,1.0,Acetylcholine<turn|>,Answer the following question concisely and factually.,Acetylcholine
"In the spinal cord, motor neuron cell bodies are located in",A,0,6,0.0,The gray matter.<turn|>,Answer the following question concisely and factually.,Lamina IX
A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit,A,0,6,0.0,The patient's right leg will exhibit **contralateral hemiparesis or hemiplegia** (weakness or paralysis).<turn|>,Answer the following question concisely and factually.,spastic paralysis.
The crown of a very carious tooth suddenly fractures while the patient is standing eating at a take-away food outlet and a fragment is inhaled. It is more likely to enter the,A,0,6,0.0,The trachea.<turn|>,Answer the following question concisely and factually.,right lung because the right main bronchus is wider and more vertical than the left.
"Calcium, potassium, and sodium are classified as which of the following?",A,6,0,1.0,Electrolytes.<turn|>,Answer the following question concisely and factually.,Electrolytes
Noradrenaline is the neurotransmitter between which of the two structures below?,A,0,6,0.0,Please provide the two structures you are referring to.<turn|>,Answer the following question concisely and factually.,sympathetic post-ganglionic neurons and target organs
Which of the following are mucus-producing glands located on each side of the vaginal opening?,A,6,0,1.0,Bartholin's glands.<turn|>,Answer the following question concisely and factually.,Bartholin's
Which of the following closes and seals off the lower airway during swallowing?,A,6,0,1.0,The epiglottis.<turn|>,Answer the following question concisely and factually.,Epiglottis
"Which of the following is a structural, fibrous protein found in the dermis?",A,6,0,1.0,Collagen<turn|>,Answer the following question concisely and factually.,Collagen
The coronary arteries,A,0,6,0.0,The coronary arteries are blood vessels that supply oxygenated blood to the heart muscle (myocardium).<turn|>,Answer the following question concisely and factually.,arise from the ascending aorta and fill during diastole.
"In a patient with a normal healthy mouth, you would expect the mucosa covering the alveolar process supporting the mandibular teeth to be",A,0,6,0.0,The mucosa covering the alveolar process supporting the mandibular teeth would be **gingiva** (or gingival tissue).<turn|>,Answer the following question concisely and factually.,red below the mucogingival junction and light pink above it.
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,A,1,5,0.16666666666666666,"to be palpable in the submandibular region, often presenting as a firm, sometimes tender, mass.<turn|>",Answer the following question concisely and factually.,to be palpable both intra- and extraorally.
The lateral pterygoid muscle,A,4,2,0.6666666666666666,"The lateral pterygoid muscle is a muscle located in the infratemporal fossa. It plays a key role in **mastication (chewing)**, primarily by **protruding the mandible** (moving the jaw forward) and assisting in **opening the mouth**.<turn|>",Answer the following question concisely and factually.,is attached to the condylar process and protrudes the mandible.
"In the fetus, the ductus arteriosus passes blood from the",A,0,6,0.0,Umbilical vein to the aorta.<turn|>,Answer the following question concisely and factually.,pulmonary artery to the aorta.
The head of the sixth rib articulates with,A,0,6,0.0,"The head of the sixth rib articulates with the **vertebra of the thoracic spine** (specifically, the body of the thoracic vertebra).<turn|>",Answer the following question concisely and factually.,The inferior articular demifacet of T5 and the superior articular demifacet of T6.
Which of the following is located beneath the diaphragm in the left upper quadrant of the abdominal cavity?,A,0,6,0.0,The stomach is located beneath the diaphragm in the left upper quadrant of the abdominal cavity.<turn|>,Answer the following question concisely and factually.,Spleen
The thoracic cage is a structural unit important for which of the following functions?,A,6,0,1.0,The thoracic cage is important for **protecting vital organs** (like the heart and lungs) and **facilitating respiration**.<turn|>,Answer the following question concisely and factually.,Respiration
A patient is admitted after a head injury and sinks rapidly into a coma. An MRI scan indicates an extradural haemorrhage because extravasated blood can be detected between the,A,1,5,0.16666666666666666,extradural membrane and the skull.<turn|>,Answer the following question concisely and factually.,skull bones and dura mater.
Which of the following is a disorder characterized by uncontrollable episodes of falling asleep during the day?,A,6,0,1.0,Narcolepsy<turn|>,Answer the following question concisely and factually.,Narcolepsy
Which of the following allows gas exchange in the lungs?,A,6,0,1.0,Alveoli<turn|>,Answer the following question concisely and factually.,Alveoli
"A patient has a fracture in which the radius is bent but not displaced, and the skin is intact. This type of fracture is known as which of the following?",A,0,6,0.0,Greenstick fracture.<turn|>,Answer the following question concisely and factually.,"Closed, greenstick"
Fertilization of an ovum by a spermatozoon occurs in which of the following structures?,A,6,0,1.0,Fertilization of an ovum by a spermatozoon occurs in the **fallopian tube** (oviduct).<turn|>,Answer the following question concisely and factually.,Fallopian tube
"In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?",A,6,0,1.0,The prostate gland.<turn|>,Answer the following question concisely and factually.,Prostate
Which one of the following brain areas is supplied by branches of the subclavian arteries?,A,6,0,1.0,The **vertebral arteries** (which arise from the subclavian arteries) supply the brainstem and cerebellum.<turn|>,Answer the following question concisely and factually.,The cerebellum
Which of the following structures is part of the small intestine?,A,0,6,0.0,Villi<turn|>,Answer the following question concisely and factually.,Ileum
Patients with which of the following diseases are treated with injections of vitamin B-12?,A,6,0,1.0,Patients with **pernicious anemia** and **vitamin B12 deficiency** are treated with injections of vitamin B12.<turn|>,Answer the following question concisely and factually.,Pernicious anemia
Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?,A,6,0,1.0,The **temporal bone** has a process that joins with the zygomatic bone to form the zygomatic arch.<turn|>,Answer the following question concisely and factually.,The temporal bone
Parasympathetic preganglionic axons leave the CNS with the,A,6,0,1.0,Cranial nerves and the sacral spinal nerves.<turn|>,Answer the following question concisely and factually.,sacral spinal nerves.
Which of the following cranial nerves is related to the sense of smell?,A,6,0,1.0,Olfactory nerve (Cranial Nerve I).<turn|>,Answer the following question concisely and factually.,Olfactory
Where are the vital centres located in the brainstem?,A,3,3,0.5,"The vital centers in the brainstem are located in the **medulla oblongata**, **pons**, and **midbrain**.

Specifically:

*   **Medulla Oblongata:** Contains the respiratory centers (controlling breathing) and cardiovascular centers (controlling heart rate and blood pressure).
*   **Pons:** Involved in regulating breathing patterns and sleep.
*   **Midbrain:** Involved in auditory and visual reflexes, and plays a role in motor control.<turn|>",Answer the following question concisely and factually.,medulla oblongata
Which of the following is the master gland of the endocrine system?,A,6,0,1.0,The pituitary gland.<turn|>,Answer the following question concisely and factually.,Pituitary
"In men, specimens for gonococcal cultures are most commonly obtained from which of the following structures?",A,6,0,1.0,Urethra<turn|>,Answer the following question concisely and factually.,Urethra
Which of the following structures should be visible on a dental panoramic radiograph?,A,0,6,0.0,"A dental panoramic radiograph should typically show the **entire dentition (teeth)**, **mandible and maxilla (jawbones)**, **TMJ (temporomandibular joints)**, and **surrounding soft tissues** (like sinuses).<turn|>",Answer the following question concisely and factually.,"The mandibular canal, maxillary sinus, hard palate and zygomatic arch"
If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,A,6,0,1.0,You can estimate the **distance** to the object.<turn|>,Answer the following question concisely and factually.,Its distance from you
A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,A,6,0,1.0,"The total energy released in the impact is equal to the kinetic energy of the comet just before impact, which is given by:

$$E = \frac{1}{2} m v_{\text{min}}^2$$

Where $v_{\text{min}}$ is the minimum impact speed.

For a comet impacting a planet at the minimum impact speed (which corresponds to a parabolic trajectory, or zero excess hyperbolic energy), the impact speed is determined by the escape velocity from the planet's surface:

$$v_{\text{min}} = \sqrt{\frac{2GM}{R}}$$

Substituting this into the energy equation:

$$E = \frac{1}{2} m \left( \frac{2GM}{R} \right)$$

$$\mathbf{E = \frac{GMm}{R}}$$<turn|>",Answer the following question concisely and factually.,0.5*m*(2GM/R)
