question,config,votes_correct,votes_incorrect,correct_ratio,response,system_prompt,correct_answer
Which one of the following brain areas is supplied by branches of the subclavian arteries?,A,0,6,0.0,"The brain area supplied by branches of the subclavian arteries is the cerebral hemisphere, specifically the posterior part including the occipital lobe through the posterior cerebral artery.",Answer the following question concisely and factually.,The cerebellum
During an inferior alveolar nerve block the needle ideally passes,A,0,6,0.0,"During an inferior alveolar nerve block, the needle ideally passes through the pterygomatic fossa and inferior to the mandibular foramen to anesthetize the inferior alveolar nerve.",Answer the following question concisely and factually.,anterior and lateral to medial pterygoid.
Patients with which of the following diseases are treated with injections of vitamin B-12?,A,6,0,1.0,Patients with pernicious anemia are treated with injections of vitamin B-12.,Answer the following question concisely and factually.,Pernicious anemia
Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?,A,6,0,1.0,The temporal bone has a process that joins with the zygomatic bone to form the zygomatic arch.,Answer the following question concisely and factually.,The temporal bone
Parasympathetic preganglionic axons leave the CNS with the,A,6,0,1.0,Parasympathetic preganglionic axons leave the CNS with the vagus nerve (cranial nerve X) and sacral nerves S2 to S4.,Answer the following question concisely and factually.,sacral spinal nerves.
Which of the following cranial nerves is related to the sense of smell?,A,6,0,1.0,The cranial nerve related to the sense of smell is the olfactory nerve (Cranial Nerve I).,Answer the following question concisely and factually.,Olfactory
Where are the vital centres located in the brainstem?,A,0,6,0.0,"The vital centers in the brainstem include the respiratory center, cardiovascular center, and arousal center.",Answer the following question concisely and factually.,medulla oblongata
The dorsal roots of all spinal nerves contain,A,6,0,1.0,afferent nerve fibers.,Answer the following question concisely and factually.,sensory neuronal processes.
Which of the following is the master gland of the endocrine system?,A,6,0,1.0,The pituitary gland is the master gland of the endocrine system.,Answer the following question concisely and factually.,Pituitary
"In men, specimens for gonococcal cultures are most commonly obtained from which of the following structures?",A,6,0,1.0,"In men, specimens for gonococcal cultures are most commonly obtained from the urethra.",Answer the following question concisely and factually.,Urethra
"What is true for a type-Ia (""type one-a"") supernova?",A,6,0,1.0,"A type-Ia supernova results from the explosion of a white dwarf in a binary system that accretes material from its companion star, reaching a critical mass and undergoing a thermonuclear explosion.",Answer the following question concisely and factually.,This type occurs in binary systems.
If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,A,6,0,1.0,"With both the actual brightness (luminosity) and the apparent brightness of an object, you can estimate the distance to the object using the inverse square law for light.",Answer the following question concisely and factually.,Its distance from you
You’ve made a scientific theory that there is an attractive force between all objects. When will your theory be proven to be correct?,A,0,6,0.0,"Your theory would be proven correct if it could predict and explain phenomena such as gravitational attraction between masses, align with and generalize Newton's law of universal gravitation, and be consistent with Einstein's general relativity under various conditions. Empirical evidence and experimental verification across different scales and scenarios would solidify its validity.",Answer the following question concisely and factually.,You can never prove your theory to be correct only “yet to be proven wrong”.
A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,A,6,0,1.0,"The total energy released in the impact, assuming an elastic collision and using the minimum impact speed (which corresponds to the escape velocity from Earth's surface), can be expressed as:

\[ E = \frac{1}{2} m v_{esc}^2 \]

where \( v_{esc} = \sqrt{\frac{2GM}{R}} \) is the escape velocity from Earth's surface. Substituting \( v_{esc} \) into the energy equation gives:

\[ E = \frac{1}{2} m \left( \sqrt{\frac{2GM}{R}} \right)^2 = \frac{1}{2} m \cdot \frac{2GM}{R} = \frac{GMm}{R} \]

Thus, the total energy released in the impact is:

\[ E = \frac{GMm}{R} \]",Answer the following question concisely and factually.,0.5*m*(2GM/R)
What is the second most common element in the solar system?,A,0,6,0.0,"The second most common element in the solar system, by mass, is oxygen.",Answer the following question concisely and factually.,Helium
What is the source of the material that causes meteor showers?,A,6,0,1.0,Meteor showers are caused by dust and debris left behind by comets or asteroids as they orbit the Sun.,Answer the following question concisely and factually.,The nuclei of comets gradually disintegrate and spread out along the comet's orbital path. When the Earth passes through the orbit of a comet we are bombarded by sand-sized particles which cause a meteor shower.
Why does the plasma (ion) tail of a comet always point away from the Sun?,A,6,0,1.0,"The plasma (ion) tail of a comet always points away from the Sun due to the solar wind, which consists of charged particles (primarily protons and electrons) streaming from the Sun. These particles are influenced by the Sun's magnetic field and move at high speeds. As they encounter the comet's ionized gas (ions and electrons), they push the ion tail outward, causing it to stream away from the Sun.",Answer the following question concisely and factually.,"The solar wind electromagnetically ""blows"" the ions directly away from the Sun."
How did Eratosthenes estimate the size of Earth in 240 B.C.?,A,6,0,1.0,"Eratosthenes estimated the size of Earth by comparing the angles of shadows cast in two cities, Alexandria and Syene, at the summer solstice. He found that the angle difference was about 7.2 degrees, which he used to calculate Earth's circumference as about 250,000 stadia, approximately 39,690 km, close to the actual value.",Answer the following question concisely and factually.,By comparing the maximum altitude of the Sun in two cities at different latitudes at the same time on the same day.
The Large Magellanic Cloud is ...,A,6,0,1.0,The Large Magellanic Cloud is a dwarf irregular galaxy orbiting the Milky Way.,Answer the following question concisely and factually.,a dwarf galaxy orbiting the Milky Way.
Why do we look for water-ice in craters at Mercury's pole?,A,6,0,1.0,"We look for water-ice in craters at Mercury's poles because these areas are permanently shadowed, providing cold enough temperatures to allow water-ice to remain stable on the surface.",Answer the following question concisely and factually.,These craters contain the only permanently shadowed regions on Mercury
The Milky Way is part of a giant supercluster with a diameter of 160 Mpc. What is the name of this supercluster?,A,6,0,1.0,Laniakea Supercluster,Answer the following question concisely and factually.,Laniakea
On which planet in our solar system can you find the Great Red Spot?,A,6,0,1.0,Jupiter,Answer the following question concisely and factually.,Jupiter
Why does Earth have the strongest magnetic field among the terrestrial worlds?,A,0,6,0.0,"Earth has the strongest magnetic field among the terrestrial planets because it has a large, liquid metallic core primarily composed of iron and nickel. This core generates a dynamo effect through convection currents, producing a strong magnetic field.",Answer the following question concisely and factually.,It is the only one that has both a partially molten metallic core and reasonably rapid rotation.
The lithosphere of a planet is the layer that consists of,A,6,0,1.0,"The lithosphere of a planet consists of the rigid, outermost shell including both the crust and the upper mantle.",Answer the following question concisely and factually.,the rigid rocky material of the crust and uppermost portion of the mantle.
What is the Cassini division of Saturn's rings?,A,0,6,0.0,"The Cassini division is a gap between Saturn's A ring and B ring, characterized by a noticeable lack of ring material.",Answer the following question concisely and factually.,a large gap visible from Earth produced by an orbital resonance with the moon Mimas
